"","X1","X2"
"10818","TMS14F1031P0007","250302615"
"10819","2013_0245_13","250160860"
"10820","TMS14F1027P0004","250302586"
"10821","TMS14F1009P0003","250302342"
"10822","F81P002","250589950"
"10823","TMS14F1004P0004","250302317"
"10824","F23P002","250589757"
"10825","2013_0232_6","250160799"
"10826","2013_0286_1","250160528"
"10827","F29P01","250589798"
"10828","2013_0223_9","250160730"
"10829","TMS14F1023P0006","250302507"
"10830","F84P005","250589888"
"10831","2013_0332_18","250161091"
"10832","2013_0241_13","250160820"
"10833","2013_0291_10","250160591"
"10834","F79P013","250589894"
"10835","TMS15F1107P0001","250475538"
"10836","TMS14F1050P0001","250302755"
"10837","F78P009","250589940"
"10838","TMS14F1035P0008","250302645"
"10839","2013_0287_2","250160540"
"10840","TMS14F1016P0008","250302441"
"10841","F100P006","250589954"
"10842","2013_0288_6","250160562"
"10843","F37P004","250589792"
"10844","2013_0332_46","250161119"
"10845","F78P005","250589908"
"10846","TMS14F1033P0003","250302628"
"10847","TMS15F1143P0001","250475600"
"10848","2013_0332_24","250161097"
"10849","TMS14F1014P0015","250302392"
"10850","2013_0332_28","250161101"
"10851","TMS14F1034P0001","250302636"
"10852","TMS14F1016P0004","250302437"
"10853","F90P003","250589929"
"10854","TMS15F1128P0001","250475570"
"10855","TMS14F1008P0005","250302323"
"10856","2013_0214_38","250160692"
"10857","TMS14F1032P0001","250302616"
"10858","2013_0245_4","250160852"
"10859","TMS14F1018P0002","250302457"
"10860","TMS14F1042P0009","250302717"
"10861","2013_0291_9","250160590"
"10862","2013_0332_4","250161077"
"10863","F35P002","250589807"
"10864","2013_0223_28","250160780"
"10865","TMS14F1047P0001","250302739"
"10866","TMS14F1003P0002","250302313"
"10867","TMS14F1025P0004","250302554"
"10868","F79P008","250589949"
"10869","TMS15F1122P0001","250475557"
"10870","F39P005","250589761"
"10871","TMS14F1030P0005","250302603"
"10872","TMS15F1150P0001","250475618"
"10873","TMS14F1045P0005","250302735"
"10874","TMS14F1026P0002","250302572"
"10875","TMS14F1012P0015","250302364"
"10876","TMS14F1002P0004","250302311"
"10877","TMS15F1126P0005","250475560"
"10878","TMS15F1136P0003","250475594"
"10879","TMS14F1020P0002","250302483"
"10880","TMS14F1024P0004","250302514"
"10881","2013_0223_12","250160733"
"10882","TMS15F1097P0003","250475531"
"10883","F103P007","250589939"
"10884","2013_0216_18","250160710"
"10885","2013_0214_26","250160680"
"10886","2013_0216_20","250160712"
"10887","TMS14F1042P0011","250302719"
"10888","F83P005","250589943"
"10889","TMS14F1012P0002","250302351"
"10890","2013_0307_7","250160603"
"10891","F83P003","250589927"
"10892","2013_0324_15","250161049"
"10893","F79P002","250589901"
"10894","TMS15F1121P0003","250475554"
"10895","2013_0214_30","250160684"
"10896","2013_0332_40","250161113"
"10897","TMS14F1019P0017","250302478"
"10898","TMS14F1017P0002","250302443"
"10899","2013_0332_8","250161081"
"10900","TMS14F1050P0007","250302761"
"10901","TMS14F1019P0019","250302480"
"10902","TMS14F1008P0009","250302328"
"10903","2013_0324_4","250161037"
"10904","F79P006","250589933"
"10905","F79P004","250589917"
"10906","2013_0324_8","250161042"
"10907","TMS14F1027P0010","250302592"
"10908","F67P002","250589787"
"10909","TMS14F1050P0009","250302763"
"10910","F35P005","250589736"
"10911","2013_0223_14","250160735"
"10912","TMS14F1025P0008","250302558"
"10913","F71P003","250589748"
"10914","2013_0291_14","250160595"
"10915","2013_0214_32","250160686"
"10916","TMS14F1020P0004","250302485"
"10917","TMS15F1111P0011","250475547"
"10918","TMS14F1042P0001","250302709"
"10919","TMS14F1022P0002","250302497"
"10920","2013_0232_10","250160803"
"10921","TMS14F1001P0004","250302306"
"10922","TMS15F1145P0001","250475613"
"10923","2013_0291_12","250160593"
"10924","TMS15F1103P0011","250475537"
"10925","TMS14F1016P0002","250302435"
"10926","TMS14F1024P0006","250302516"
"10927","TMS14F1026P0006","250302576"
"10928","TMS14F1051P0007","250302773"
"10929","TMS14F1001P0002","250302304"
"10930","2013_0223_16","250160737"
"10931","F89P002","250589905"
"10932","F93P001","250589937"
"10933","TMS14F1045P0003","250302733"
"10934","2013_0324_13","250161047"
"10935","2013_0214_36","250160690"
"10936","2013_0307_5","250160601"
"10937","2013_0307_18","250161026"
"10938","TMS15F1151P0003","250475620"
"10939","TMS14F1025P0006","250302556"
"10940","F84P007","250589904"
"10941","F44P003","250589818"
"10942","F83P001","250589911"
"10943","F103P001","250589891"
"10944","2013_0324_6","250161039"
"10945","2013_0332_6","250161079"
"10946","2013_0332_42","250161115"
"10947","TMS14F1051P0003","250302769"
"10948","F100P002","250589922"
"10949","2013_0332_26","250161099"
"10950","TMS14F1020P0008","250302489"
"10951","TMS15F1130P0005","250475581"
"10952","2013_0329_16","250161072"
"10953","TMS14F1041P0003","250302703"
"10954","TMS14F1027P0006","250302588"
"10955","2013_0245_6","250160854"
"10956","2013_0216_10","250160702"
"10957","2013_0332_38","250161111"
"10958","TMS14F1027P0008","250302590"
"10959","TMS14F1020P0006","250302487"
"10960","TMS14F1025P0010","250302560"
"10961","F84P003","250589872"
"10962","2013_0329_14","250161070"
"10963","F78P003","250589892"
"10964","TMS14F1045P0001","250302731"
"10965","F88P001","250589881"
"10966","2013_0332_36","250161109"
"10967","F82P002","250589871"
"10968","TMS14F1051P0005","250302771"
"10969","TMS14F1042P0005","250302713"
"10970","TMS14F1008P0013","250302332"
"10971","F70P001","250589819"
"10972","TMS14F1050P0003","250302757"
"10973","F28P003","250589774"
"10974","TMS14F1024P0008","250302518"
"10975","TMS14F1025P0012","250302567"
"10976","2013_0324_2","250161035"
"10977","2013_0223_20","250160772"
"10978","TMS14F1026P0008","250302578"
"10979","2013_0324_11","250161045"
"10980","TMS15F1113P0007","250475550"
"10981","TMS14F1042P0003","250302711"
"10982","TMS14F1050P0005","250302759"
"10983","2013_0214_34","250160688"
"10984","TMS14F1008P0015","250302334"
"10985","TMS15F1144P0005","250475610"
"10986","TMS14F1022P0004","250302499"
"10987","2013_0286_7","250160534"
"10988","2013_0287_16","250160554"
"10989","2013_0307_9","250160605"
"10990","TMS14F1026P0010","250302581"
"10991","TMS14F1044P0001","250302729"
"10992","2013_0216_12","250160704"
"10993","2013_0245_8","250160856"
"10994","TMS14F1041P0005","250302705"
"10995","2013_0307_1","250160597"
"10996","2013_0223_18","250160739"
"10997","F28P001","250589758"
"10998","F33P002","250589791"
"10999","TMS14F1033P0009","250302634"
"11000","TMS14F1012P0017","250302366"
"11001","F40P007","250589762"
"11002","TMS15F1132P0010","250475587"
"11003","2013_0324_5","250161038"
"11004","F21P003","250589741"
"11005","2013_0307_24","250161032"
"11006","2013_0245_15","250160862"
"11007","TMS14F1017P0010","250302451"
"11008","2013_0332_41","250161114"
"11009","TMS14F1045P0006","250302736"
"11010","2013_0216_16","250160708"
"11011","2013_0332_32","250161105"
"11012","2013_0232_4","250160797"
"11013","F78P014","250589885"
"11014","2013_0223_40","250160791"
"11015","2013_0223_13","250160734"
"11016","2013_0216_25","250160717"
"11017","F83P004","250589935"
"11018","F79P007","250589941"
"11019","2013_0223_22","250160774"
"11020","TMS14F1025P0005","250302555"
"11021","2013_0329_9","250161065"
"11022","TMS14F1031P0005","250302613"
"11023","2013_0244_9","250160843"
"11024","2013_0332_13","250161086"
"11025","2013_0214_24","250160678"
"11026","F103P009","250589955"
"11027","TMS14F1019P0014","250302475"
"11028","2013_0232_11","250160804"
"11029","2013_0288_14","250160570"
"11030","TMS15F1097P0001","250475529"
"11031","TMS14F1050P0006","250302760"
"11032","TMS15F1143P0007","250475606"
"11033","TMS14F1019P0005","250302466"
"11034","TMS14F1016P0003","250302436"
"11035","2013_0287_18","250160556"
"11036","2013_0241_5","250160813"
"11037","TMS14F1023P0001","250302502"
"11038","F35P004","250589823"
"11039","F39P003","250589745"
"11040","TMS14F1020P0005","250302486"
"11041","F75P004","250589828"
"11042","TMS14F1027P0011","250302593"
"11043","2013_0324_21","250161055"
"11044","TMS15F1151P0002","250475619"
"11045","F24P005","250589805"
"11046","TMS14F1022P0001","250302496"
"11047","2013_0214_2","250160655"
"11048","2013_0324_12","250161046"
"11049","TMS14F1024P0007","250302517"
"11050","2013_0223_31","250160782"
"11051","2013_0244_2","250160836"
"11052","F37P003","250589784"
"11053","2013_0214_15","250160669"
"11054","F24P004","250589797"
"11055","TMS14F1017P0001","250302442"
"11056","F36P002","250589760"
"11057","F40P001","250589801"
"11058","2013_0287_7","250160545"
"11059","2013_0273_18","250160524"
"11060","TMS14F1023P0008","250302509"
"11061","TMS14F1001P0003","250302305"
"11062","TMS14F1025P0014","250302569"
"11063","F28P005","250589790"
"11064","TMS14F1033P0001","250302626"
"11065","TMS15F1135P0003","250475591"
"11066","TMS14F1012P0001","250302350"
"11067","TMS15F1130P0014","250475584"
"11068","2013_0216_3","250160695"
"11069","2013_0245_5","250160853"
"11070","TMS14F1030P0007","250302605"
"11071","TMS15F1123P0001","250475558"
"11072","TMS14F1030P0006","250302604"
"11073","F78P007","250589924"
"11074","2013_0332_1","250161074"
"11075","TMS14F1026P0003","250302573"
"11076","TMS14F1033P0002","250302627"
"11077","2013_0286_3","250160531"
"11078","TMS15F1102P0005","250475535"
"11079","2013_0216_2","250160694"
"11080","TMS14F1002P0002","250302309"
"11081","TMS14F1047P0003","250302741"
"11082","2013_0291_11","250160592"
"11083","F32P001","250589759"
"11084","TMS15F1117P0019","250475551"
"11085","TMS14F1042P0012","250302720"
"11086","2013_0332_2","250161075"
"11087","TMS14F1042P0013","250302721"
"11088","F78P006","250589916"
"11089","F93P002","250589945"
"11090","F44P001","250589802"
"11091","F31P001","250589743"
"11092","2013_0223_39","250160790"
"11093","TMS14F1026P0004","250302574"
"11094","F32P002","250589767"
"11095","TMS14F1008P0006","250302325"
"11096","2013_0241_16","250160823"
"11097","TMS14F1014P0013","250302390"
"11098","TMS14F1011P0002","250302344"
"11099","TMS15F1121P0029","250475555"
"11100","2013_0332_22","250161095"
"11101","F35P003","250589815"
"11102","F31P002","250589751"
"11103","2013_0244_12","250160846"
"11104","2013_0287_11","250160549"
"11105","TMS14F1014P0014","250302391"
"11106","F103P008","250589947"
"11107","TMS14F1027P0002","250302584"
"11108","F93P003","250589953"
"11109","2013_0329_2","250161058"
"11110","F90P002","250589921"
"11111","TMS14F1032P0003","250302618"
"11112","F90P001","250589913"
"11113","2013_0288_23","250160579"
"11114","TMS14F1019P0015","250302476"
"11115","2013_0329_1","250161057"
"11116","TMS14F1027P0001","250302583"
"11117","2013_0232_12","250160805"
"11118","TMS14F1008P0007","250302326"
"11119","2013_0241_15","250160822"
"11120","TMS15F1110P0007","250475543"
"11121","TMS14F1011P0003","250302345"
"11122","TMS14F1047P0002","250302740"
"11123","2013_0287_10","250160548"
"11124","2013_0244_11","250160845"
"11125","TMS14F1031P0004","250302612"
"11126","TMS14F1048P0001","250302751"
"11127","2013_0307_25","250161033"
"11128","TMS14F1036P0005","250302681"
"11129","2013_0212_75","250160646"
"11130","TMS14F1012P0009","250302358"
"11131","F33P001","250589783"
"11132","TMS15F1117P0021","250475552"
"11133","F30P002","250589735"
"11134","TMS14F1018P0006","250302461"
"11135","2013_0232_5","250160798"
"11136","TMS14F1045P0007","250302737"
"11137","2013_0332_31","250161104"
"11138","2013_0223_41","250160792"
"11139","TMS14F1017P0011","250302453"
"11140","TMS14F1033P0008","250302633"
"11141","TMS15F1128P0006","250475574"
"11142","TMS15F1132P0011","250475588"
"11143","2013_0288_22","250160578"
"11144","TMS14F1036P0003","250302679"
"11145","TMS15F1110P0006","250475542"
"11146","2013_0273_17","250160523"
"11147","TMS15F1129P0006","250475576"
"11148","2013_0288_13","250160569"
"11149","2013_0287_8","250160546"
"11150","TMS14F1012P0007","250302356"
"11151","2013_0245_14","250160861"
"11152","TMS14F1048P0002","250302752"
"11153","2013_0214_14","250160668"
"11154","2013_0332_21","250161094"
"11155","TMS14F1019P0006","250302467"
"11156","TMS14F1014P0004","250302381"
"11157","2013_0216_24","250160716"
"11158","F39P004","250589753"
"11159","2013_0223_30","250160781"
"11160","F99P003","250589882"
"11161","F21P002","250589733"
"11162","TMS14F1032P0004","250302619"
"11163","F72P001","250589756"
"11164","2013_0324_22","250161056"
"11165","2013_0212_77","250160648"
"11166","F78P013","250589877"
"11167","2013_0244_8","250160842"
"11168","2013_0273_19","250160525"
"11169","TMS15F1148P0007","250475616"
"11170","2013_0273_20","250160526"
"11171","2013_0214_3","250160656"
"11172","F74P002","250589796"
"11173","2013_0324_19","250161053"
"11174","2013_0324_20","250161054"
"11175","2013_0287_6","250160544"
"11176","2013_0241_25","250160832"
"11177","2013_0244_1","250160835"
"11178","2013_0214_16","250160670"
"11179","F86P004","250589952"
"11180","TMS14F1019P0013","250302474"
"11181","TMS14F1222P0003","250475528"
"11182","2013_0223_3","250160724"
"11183","TMS14F1042P0019","250302727"
"11184","TMS14F1031P0006","250302614"
"11185","TMS14F1019P0004","250302465"
"11186","2013_0223_38","250160789"
"11187","F43P001","250589794"
"11188","TMS14F1017P0008","250302449"
"11189","2013_0241_4","250160812"
"11190","2013_0214_23","250160677"
"11191","F37P002","250589776"
"11192","2013_0332_12","250161085"
"11193","F39P002","250589737"
"11194","TMS14F1023P0002","250302503"
"11195","F37P005","250589800"
"11196","2013_0288_4","250160560"
"11197","TMS14F1035P0007","250302644"
"11198","TMS14F1013P0005","250302374"
"11199","2013_0288_3","250160559"
"11200","2013_0244_3","250160837"
"11201","TMS14F1035P0006","250302643"
"11202","2013_0291_5","250160586"
"11203","TMS14F1047P0012","250302750"
"11204","TMS14F1012P0010","250302359"
"11205","TMS15F1127P0009","250475566"
"11206","TMS14F1038P0002","250302692"
"11207","TMS14F1013P0006","250302375"
"11208","F102P001","250589875"
"11209","TMS14F1035P0005","250302642"
"11210","TMS14F1176P0010","250475526"
"11211","TMS14F1042P0020","250302728"
"11212","F79P016","250589918"
"11213","2013_0291_3","250160584"
"11214","F79P017","250589926"
"11215","F37P001","250589768"
"11216","TMS14F1012P0011","250302360"
"11217","TMS14F1013P0008","250302377"
"11218","TMS14F1037P0001","250302688"
"11219","TMS14F1033P0010","250302635"
"11220","2013_0214_1","250160654"
"11221","F35P001","250589799"
"11222","TMS14F1047P0011","250302749"
"11223","2013_0241_24","250160831"
"11224","F75P003","250589820"
"11225","TMS14F1017P0009","250302450"
"11226","2013_0332_14","250161087"
"11227","F29P03","250589814"
"11228","TMS14F1014P0005","250302382"
"11229","2013_0223_4","250160725"
"11230","TMS14F1047P0009","250302747"
"11231","F79P014","250589902"
"11232","TMS14F1014P0006","250302383"
"11233","2013_0241_23","250160830"
"11234","TMS14F1032P0009","250302624"
"11235","F99P002","250589874"
"11236","F72P002","250589764"
"11237","2013_0241_6","250160814"
"11238","TMS14F1019P0007","250302468"
"11239","TMS14F1037P0003","250302690"
"11240","2013_0288_2","250160558"
"11241","TMS14F1037P0002","250302689"
"11242","TMS14F1013P0007","250302376"
"11243","2013_0241_7","250160815"
"11244","TMS14F1038P0001","250302691"
"11245","TMS14F1047P0010","250302748"
"11246","2013_0212_76","250160647"
"11247","2013_0307_10","250160606"
"11248","2013_0288_15","250160571"
"11249","TMS14F1035P0004","250302641"
"11250","2013_0216_26","250160718"
"11251","TMS14F1012P0008","250302357"
"11252","F79P015","250589910"
"11253","2013_0232_3","250160796"
"11254","F40P006","250589746"
"11255","2013_0223_5","250160726"
"11256","F99P001","250589866"
"11257","TMS14F1036P0004","250302680"
"11258","2013_0291_4","250160585"
"11259","2013_0245_16","250160863"
"11260","F72P003","250589772"
"11261","2013_0232_13","250160806"
"11262","TMS14F1024P0001","250302511"
"11263","TMS14F1050P0008","250302762"
"11264","2013_0307_8","250160604"
"11265","2013_0324_7","250161041"
"11266","2013_0332_7","250161080"
"11267","2013_0287_9","250160547"
"11268","2013_0245_17","250160864"
"11269","2013_0214_31","250160685"
"11270","F83P002","250589919"
"11271","TMS14F1036P0002","250302647"
"11272","TMS14F1019P0016","250302477"
"11273","TMS14F1025P0007","250302557"
"11274","2013_0223_11","250160732"
"11275","F101P001","250589867"
"11276","TMS15F1110P0010","250475544"
"11277","F37P006","250589808"
"11278","TMS14F1044P0002","250302730"
"11279","2013_0288_9","250160565"
"11280","TMS14F1045P0004","250302734"
"11281","TMS14F1020P0003","250302484"
"11282","TMS14F1022P0003","250302498"
"11283","2013_0324_14","250161048"
"11284","2013_0307_4","250160600"
"11285","TMS14F1018P0005","250302460"
"11286","TMS14F1017P0003","250302444"
"11287","2013_0223_33","250160783"
"11288","TMS15F1132P0012","250475589"
"11289","TMS14F1016P0001","250302429"
"11290","2013_0273_21","250160527"
"11291","TMS14F1008P0008","250302327"
"11292","2013_0307_17","250161025"
"11293","TMS14F1042P0002","250302710"
"11294","2013_0291_13","250160594"
"11295","2013_0332_43","250161116"
"11296","F99P004","250589890"
"11297","TMS14F1023P0003","250302504"
"11298","F86P005","250589865"
"11299","2013_0212_78","250160649"
"11300","F103P002","250589899"
"11301","TMS14F1018P0001","250302456"
"11302","2013_0324_18","250161052"
"11303","TMS14F1014P0003","250302380"
"11304","TMS14F1008P0004","250302322"
"11305","TMS15F1123P0002","250475559"
"11306","2013_0216_23","250160715"
"11307","2013_0223_15","250160736"
"11308","TMS14F1026P0005","250302575"
"11309","TMS14F1051P0006","250302772"
"11310","TMS14F1019P0012","250302473"
"11311","2013_0288_5","250160561"
"11312","TMS14F1014P0016","250302393"
"11313","TMS14F1017P0007","250302448"
"11314","TMS14F1030P0010","250302608"
"11315","F69P001","250589811"
"11316","F73P001","250589780"
"11317","F86P003","250589944"
"11318","F79P005","250589925"
"11319","TMS14F1045P0008","250302738"
"11320","TMS14F1030P0008","250302606"
"11321","TMS14F1012P0020","250302369"
"11322","F66P003","250589771"
"11323","TMS14F1042P0014","250302722"
"11324","TMS14F1008P0010","250302329"
"11325","TMS15F1102P0006","250475536"
"11326","TMS14F1047P0004","250302742"
"11327","2013_0286_2","250160530"
"11328","F82P005","250589903"
"11329","2013_0241_3","250160811"
"11330","2013_0332_47","250161120"
"11331","TMS14F1023P0007","250302508"
"11332","F32P003","250589775"
"11333","2013_0332_29","250161102"
"11334","2013_0241_14","250160821"
"11335","TMS14F1022P0005","250302500"
"11336","TMS14F1034P0002","250302637"
"11337","TMS14F1050P0010","250302764"
"11338","2013_0244_10","250160844"
"11339","TMS14F1012P0003","250302352"
"11340","TMS14F1019P0003","250302464"
"11341","TMS14F1026P0001","250302571"
"11342","TMS14F1030P0004","250302602"
"11343","2013_0332_19","250161092"
"11344","TMS14F1002P0003","250302310"
"11345","TMS15F1097P0002","250475530"
"11346","TMS14F1024P0005","250302515"
"11347","TMS14F1042P0010","250302718"
"11348","TMS14F1025P0003","250302553"
"11349","TMS14F1032P0002","250302617"
"11350","TMS14F1021P0001","250302495"
"11351","TMS14F1014P0012","250302389"
"11352","TMS15F1128P0002","250475571"
"11353","2013_0332_23","250161096"
"11354","2013_0287_5","250160543"
"11355","TMS14F1036P0009","250302685"
"11356","2013_0214_25","250160679"
"11357","F78P012","250589869"
"11358","TMS14F1001P0005","250302307"
"11359","TMS14F1016P0005","250302438"
"11360","F41P002","250589778"
"11361","2013_0307_15","250160611"
"11362","TMS14F1036P0011","250302687"
"11363","2013_0307_23","250161031"
"11364","2013_0214_5","250160659"
"11365","2013_0245_3","250160851"
"11366","2013_0216_1","250160693"
"11367","F45P001","250589826"
"11368","2013_0223_27","250160779"
"11369","2013_0223_42","250160793"
"11370","F79P012","250589886"
"11371","TMS14F1013P0001","250302370"
"11372","2013_0216_9","250160701"
"11373","TMS15F1119P0004","250475553"
"11374","F78P008","250589932"
"11375","2013_0332_3","250161076"
"11376","F78P010","250589948"
"11377","2013_0245_10","250160858"
"11378","TMS14F1008P0018","250302337"
"11379","TMS15F1143P0006","250475605"
"11380","2013_0307_2","250160598"
"11381","2013_0216_17","250160709"
"11382","TMS14F1031P0002","250302610"
"11383","TMS14F1012P0018","250302367"
"11384","2013_0214_12","250160666"
"11385","TMS15F1132P0002","250475585"
"11386","2013_0223_23","250160775"
"11387","2013_0329_8","250161064"
"11388","TMS14F1012P0016","250302365"
"11389","TMS14F1025P0015","250302570"
"11390","F40P002","250589809"
"11391","TMS15F1143P0004","250475603"
"11392","2013_0273_13","250160519"
"11393","2013_0288_24","250160580"
"11394","TMS14F1028P0001","250302594"
"11395","TMS14F1020P0011","250302492"
"11396","2013_0332_33","250161106"
"11397","2013_0329_6","250161062"
"11398","2013_0287_15","250160553"
"11399","TMS14F1008P0016","250302335"
"11400","2013_0223_25","250160777"
"11401","2013_0286_8","250160535"
"11402","F26P001","250589742"
"11403","TMS15F1144P0006","250475611"
"11404","TMS14F1191P0001","250475527"
"11405","2013_0214_7","250160661"
"11406","F42P001","250589786"
"11407","F68P002","250589803"
"11408","TMS14F1027P0003","250302585"
"11409","2013_0273_11","250160517"
"11410","2013_0307_21","250161029"
"11411","TMS14F1003P0001","250302312"
"11412","F82P003","250589887"
"11413","TMS14F1029P0001","250302597"
"11414","2013_0329_4","250161060"
"11415","F39P008","250589785"
"11416","2013_0214_10","250160664"
"11417","TMS14F1025P0013","250302568"
"11418","TMS14F1023P0009","250302510"
"11419","TMS14F1011P0001","250302343"
"11420","2013_0329_11","250161067"
"11421","TMS14F1020P0013","250302494"
"11422","2013_0332_35","250161108"
"11423","F28P004","250589782"
"11424","F84P004","250589880"
"11425","2013_0216_15","250160707"
"11426","F81P001","250589942"
"11427","F36P001","250589752"
"11428","F78P002","250589884"
"11429","TMS14F1030P0002","250302600"
"11430","2013_0214_9","250160663"
"11431","TMS14F1002P0001","250302308"
"11432","2013_0287_1","250160539"
"11433","2013_0287_13","250160551"
"11434","TMS14F1019P0020","250302481"
"11435","TMS14F1028P0003","250302596"
"11436","2013_0332_25","250161098"
"11437","2013_0244_14","250160848"
"11438","TMS15F1111P0008","250475546"
"11439","F24P006","250589813"
"11440","F100P001","250589914"
"11441","TMS15F1107P0002","250475539"
"11442","2013_0214_29","250160683"
"11443","F100P003","250589930"
"11444","2013_0332_39","250161112"
"11445","F85P001","250589920"
"11446","TMS14F1042P0006","250302714"
"11447","TMS14F1024P0009","250302519"
"11448","TMS15F1151P0006","250475621"
"11449","F88P002","250589889"
"11450","TMS14F1020P0007","250302488"
"11451","TMS14F1008P0012","250302331"
"11452","TMS15F1144P0002","250475601"
"11453","2013_0329_17","250161073"
"11454","TMS14F1041P0004","250302704"
"11455","TMS14F1051P0004","250302770"
"11456","TMS14F1026P0011","250302582"
"11457","TMS15F1130P0004","250475580"
"11458","TMS14F1027P0005","250302587"
"11459","F84P002","250589864"
"11460","2013_0245_7","250160855"
"11461","2013_0216_11","250160703"
"11462","2013_0214_35","250160689"
"11463","TMS15F1107P0004","250475540"
"11464","TMS14F1001P0001","250302303"
"11465","TMS15F1113P0006","250475549"
"11466","2013_0241_10","250160818"
"11467","2013_0329_13","250161069"
"11468","TMS14F1027P0009","250302591"
"11469","TMS14F1051P0002","250302768"
"11470","TMS14F1020P0009","250302490"
"11471","2013_0245_9","250160857"
"11472","TMS14F1041P0006","250302706"
"11473","TMS14F1026P0007","250302577"
"11474","2013_0214_33","250160687"
"11475","2013_0223_17","250160738"
"11476","TMS14F1008P0014","250302333"
"11477","TMS14F1050P0004","250302758"
"11478","F82P001","250589863"
"11479","TMS15F1111P0012","250475548"
"11480","2013_0287_17","250160555"
"11481","F28P002","250589766"
"11482","2013_0286_6","250160533"
"11483","TMS15F1141P0002","250475596"
"11484","F40P004","250589825"
"11485","TMS14F1026P0009","250302579"
"11486","TMS15F1145P0002","250475614"
"11487","2013_0216_13","250160705"
"11488","TMS15F1121P0035","250475556"
"11489","TMS14F1025P0009","250302559"
"11490","2013_0332_37","250161110"
"11491","2013_0324_3","250161036"
"11492","2013_0291_15","250160596"
"11493","TMS14F1042P0004","250302712"
"11494","F71P002","250589740"
"11495","2013_0223_19","250160771"
"11496","TMS14F1025P0011","250302561"
"11497","2013_0324_10","250161044"
"11498","2013_0332_9","250161082"
"11499","2013_0329_15","250161071"
"11500","TMS15F1144P0004","250475609"
"11501","2013_0223_21","250160773"
"11502","TMS14F1027P0007","250302589"
"11503","TMS14F1293P0074","250341464"
"11504","TMS14F1317P0276","250341492"
"11505","TMS13F1051P0064","250341495"
"11506","TMS14F1185P0003","250341441"
"11507","TMS14F1200P0005","250341443"
"11508","TMS14F1301P0030","250341469"
"11509","TMS14F1316P0001","250341474"
"11510","TMS14F1042P0033","250341419"
"11511","TMS14F1282P0067","250341453"
"11512","TMS14F1317P0266","250341485"
"11513","TMS14F1151P0005","250341435"
"11514","TMS14F1317P0268","250341486"
"11515","TMS13F1051P0065","250341496"
"11516","TMS14F1316P0009","250341482"
"11517","TMS14F1219P0003","250341446"
"11518","TMS14F1316P0294","250341483"
"11519","TMS14F1317P0270","250341488"
"11520","TMS14F1316P0008","250341481"
"11521","TMS14F1316P0006","250341479"
"11522","TMS14F1316P0007","250341480"
"11523","TMS14F1301P0035","250341473"
"11524","TMS14F1282P0066","250341452"
"11525","TMS14F1316P0002","250341475"
"11526","TMS14F1205P0020","250341445"
"11527","TMS14F1317P0265","250341484"
"11528","TMS14F1186P0007","250341442"
"11529","TMS14F1301P0031","250341470"
"11530","TMS13F1051P0057","250341494"
"11531","TMS14F1173P0011","250341438"
"11532","TMS14F1019P0022","250341415"
"11533","TMS14F1257P0008","250341447"
"11534","TMS14F1288P0079","250341460"
"11535","TMS14F1317P0274","250341491"
"11536","TMS13F1188P0018","250341502"
"11537","TMS14F1293P0075","250341465"
"11538","TMS13F1188P0030","250341504"
"11539","TMS14F1073P0006","250341422"
"11540","TMS14F1293P0073","250341463"
"11541","TMS14F1042P0030","250341417"
"11542","TMS14F1073P0008","250341423"
"11543","TMS14F1293P0077","250341467"
"11544","TMS14F1288P0069","250341455"
"11545","TMS14F1288P0071","250341456"
"11546","TMS13F1051P0068","250341497"
"11547","TMS14F1116P0006","250341429"
"11548","TMS14F1121P0006","250341432"
"11549","TMS14F1109P0002","250341426"
"11550","TMS14F1301P0033","250341471"
"11551","TMS14F1006P0001","250341414"
"11552","TMS14F1119P0001","250341430"
"11553","TMS14F1282P0064","250341450"
"11554","TMS14F1113P0004","250341428"
"11555","TMS14F1293P0078","250341468"
"11556","TMS13F1171P0003","250341499"
"11557","TMS14F1316P0004","250341477"
"11558","TMS14F1288P0077","250341458"
"11559","TMS14F1173P0013","250341440"
"11560","TMS14F1288P0078","250341459"
"11561","TMS14F1084P0011","250341424"
"11562","TMS14F1042P0020","250341418"
"11563","TMS14F1042P0038","250341421"
"11564","TMS14F1316P0003","250341476"
"11565","TMS14F1289P0059","250341461"
"11566","TMS14F1316P0005","250341478"
"11567","TMS13F1180P0004","250341501"
"11568","TMS14F1317P0273","250341490"
"11569","TMS14F1317P0271","250341489"
"11570","TMS13F1171P0004","250341500"
"11571","TMS14F1282P0065","250341451"
"11572","TMS13F1469P0005","250341508"
"11573","TMS14F1205P0017","250341444"
"11574","TMS14F1293P0072","250341462"
"11575","TMS14F1276P0012","250341448"
"11576","TMS14F1042P0035","250341420"
"11577","TMS13F1400P0006","250341506"
"11578","TMS14F1151P0008","250341436"
"11579","TMS14F1317P0269","250341487"
"11580","TMS13F1188P0029","250341503"
"11581","TMS14F1282P0063","250341449"
"11582","TMS14F1288P0076","250341457"
"11583","TMS13F1400P0002","250341505"
"11584","TMS13F1051P0069","250341498"
"11585","TMS14F1301P0034","250341472"
"11586","TMS14F1121P0005","250341431"
"11587","TMS14F1121P0007","250341433"
"11588","TMS14F1173P0010","250341437"
"11589","TMS14F1030P0010","250341416"
"11590","TMS14F1108P0003","250341425"
"11591","TMS14F1288P0068","250341454"
"11592","TMS14F1121P0009","250341434"
